sentence,label
اگر فکر می کنید که به یک استراحتگاه 5/4 ستاره آمریکایی / کانادایی می روید خود را گول می زنید.,1
ذهن خود را برای لباس های شب درگیر نکنید ، تا جایی که میتوانید با خود لباس بیاورید و  یک گیره برای موها به همراه داشته باشید.,1
چون نه وسایل شوینده برای ظروف وجود داره و نه جایی برای خشک کردن ظروف و این باعث میشه به ظروف یکبار مصرف رو بیاریم.,0
هتل بسیار خوب، تمیز و آرامی بود، سایز اتاق ما خیلی خوب و دلباز بود و رو به حیاط پشتی و خیلی ساکت و آرام بود، برخورد پرسنل بسیار محترمانه بود، از صبحانه و آش خوشمزه سبزی شیرازی هر روز و نانهای تازه‌ای که در خود هتل پخت میکردن و املتهای خوشمزه و متفاوت هر روز بسیار لذت بردم، موقعیت مکانی هتل خیلی عالی بود و به تمام نقاط مهم و دیدنی شهر خیلی نزدیک بود، بسیار راضی بودم و به بقیه هم پیشنهاد می‌کنم,1
من شهریور ماه ۹۸ در این هتل اقامت داشتم و نظر خودم رو برای دوستان می‌نویسم.,0
ما دو شب (از ۷ آذر تا ۹ آذر) در این هتل اقامت داشتیم.,0
کیفیت بالای هتل، طراحی خوب سرویس‌ها و مهمان نوازی خوب پرسنل از سه تا ویژگی‌های خدماتی هتل بود.,0
اگر عاشق اسپرسو هستید ، خوب این برای شما مناسب است.,1
اگر قصد اقامت در آمستردام را دارید، این هتل را به شدت به شما توصیه می‌کنم.,1
ملافه‌ها فقط بوی مواد شوینده می‌داد ولی از نظر ظاهری ملافه‌ها رنگی بود.,0
بارش و صبحانه‌اش متنوع و دلچسب بود توصیه می‌کنم استفاده کنید.,1
خیلى هتل خوب و تمیزى بود.,0
سیستم ورود و چک اوت بسیار کند.,0
در دل طبیعت با امکانات هتل و لذت ارتفاع حتما لحظات خاطره انگیزی رو ثبت خواهید کرد.,0
ولی در کل هتل خوبی بود.,0
قرار گرفتن هتل در بالای ائل گلی و دید باغ بسیار بسیار جذاب است.,0
اتاق‌های دبل بسیار خوب و دلباز بودن و دکوریشن خوبی داشتن ضمن اینکه تخت‌ها King سایز هستن و داخل اتاق همه چیز اوکی هست.,0
اگر می خواهید در جایی کمی متفاوت بمانید ، این یک هتل عالی است.,1
فقط به یاد داشته باشید که زود بروید.,1
شاید این هتل خیلی لوکس و با کلاس نباشه ولی اگه می‌خواهید احساس راحتی مثل خونه خودتون داشته باشد جای درستی اومدید,1
شام نیز بصورت بوفه بود.,0
موفق باشید با تشکر از مدیریت هتل آرتین ظریف,0
در ماندن در اینجا شک نکنید  مگر اینکه از طبقه بالای آمریکایی باشید و فقط انتظار بهترین ها را داشته باشید,1
اوه ، و آنها دوست دارند که کلید شما را در میز پذیرش نگه دارند - فقط یک کلید در هر اتاق موجود است ، بنابراین اگر با کسی به مشترک اتاق رزرو می کنید اما برنامه های سفر مختلفی دارید ، یادتان باشد کلید را از مسز  پذیرش بیاورید.,1
آنجا که می توانید در هر کافه ای در برلین با قیمت کمتری صبحانه مناسبی بخورید، 19 یورو  برای صبحانه هتل قیمت زیادی است.,1
آبجوش هم از رستوران می‌توانید رایگان دریافت نمایید.,1
اگر اتاق های بیرونی را ترجیح می دهید، یکی از اتاق ها را که در طبقه بالا  و روبروی کلیسای جامع برلین است درخواست کنید.,1
نیم ساعت ۴۰ دقیقه نشستم تا اتاق حاضر شد.,0
صبحانه هتل کامل بود و از صبحانه مرسوم هتلهای ۳ ستاره بهتر بود.,0
مرتضی هستم ٣٩ ساله به همراه همسر و ٢ دخترم از تهران در تاریخ ٢٦ مرداد ٩٨ به هتل شهریار امدم و ٤ شب اینجا بودم.,0
در کل پیشنهاد میکنم مسئولین به وضعیت هتل‌ها بیشتر رسیدگی کنن چون ما پول هتل ٥ ستاره رو دادیم اما امکاناتی در حد هتل ٢ ستاره گرفتیم.,1
صبحانه خوبی داشت هتل.,0
بنابراین اگر در حال ورود به هتل هستید و آنها اتاق 1238 را ابه شما اختصاص داده اند ، مطمئن شوید که آینه مخصوص خود را دارید.,1
روکش صندلی باید تمیز شود.,1
محیط آرام برخورد پرسنل بسیار محترمانه و خصوصا مدیریت هتل بسیار رفتار دوستانه‌ای داشتند.,0
کلبه ما دوتا پنجره ناز داشت به فضای بی نظیر جنگل!,0
همون مبلغ رو یه شب هتل ۳ ستاره گرفتم.,0
و بهتر است کسی که این هتل را انتخاب میکند با تجهیزات کامل تشریف بیاورد.,1
بهترین هتل قشم میتونم به جرات بگم یکی از بهترین هتل‌های ایران است.,0
انتظار نداشته باشید که شامل هر چیزی  باشد,1
اگر می‌خواهید هزینه‌ی یک هتل پنج ستاره را پرداخت کنید و در یک مسافرخانه ساکن شوید این هتل را انتخاب کنید.,0
سهولت دسترسی به تاکسی در جلوی هتل.,0
برخورد خیلی خوب بود.,0
مشکل هایی که هتل داشت این بود که اولا با عکس‌ها هماهنگ نبود سوییت هاش بزرگ و خوب بود اما اصلا هتل خوب نبود سوییت هاش من اعتراض کردم اما گفتن مشکل از سایته چون سوچر ویزه هامونم اینطوری نیست چه برسه به سوییت‌های داخل محوطه هم حشرات بود هم صدای جیر جیر در هم کثیف بود.,0
صبحانه‌ی هتل افتضاح بود و اصلا و ابدا در حد اسم هتل هما نبود استخر روباز فضای خیلی خوبی داشت و خوب بود، اما مشکلش این بود که لاکر و کمد نداشت و حوله هم نمیداد و استخر یکم ابش تمیز نبود ولی خوب توی افتاب بندرعباس چسبید.,0
هرکسی که  به دنبال چیزی کمی خاص تر است، باید به جای دیگری نگاه کند ,1
اگه نمی‌خواهید پول زیادی خرج کنید، جاهایی در نزدیکی هتل وجود داره در حد چند متر فاصله، که می‌تونید نون و شیرینی و.. تهیه کنید ,1
برخورد تک‌ تک کارکنان همیشه با احترام و لبخند همراه بود.,0
اینترنت هتل بشدت کند بود,0
هم مشتری …هم هتل که نقاط ضعف خود را میفهمد و شاید در سدد جبران آن براید و هم سایت اسنپ که برای همه به صداقت معروف میشه و مشتری جهت رزو هتل به سایت اعتماد میکنه …..,0
ناهار رستوران هتل توصیه میکنم حتی یکبار هم امتحان نکنید، جالب نیست,1
خیلی عالیه برای مسافرینی که با قطار میان، چون تنها با یک پیاده روری کوتاه از وسط بازار به هتل می‌رسند، ولی همچنین برای کسانی که با خودروی شخصی از ورودی‌های جنوبی وارد شهر میشن هم خوبه چون که کافیه از مطهری به راست بپیچید به شریعتی و چند تا بلوک برید پایین,1
اصلا پیشنهاد نمیدم.,1
و لی مدیریت خوب نداره.,0
اگه به دنبال هتلی خاص در مرکز شهر می‌گردید، هتل عباسی رو پیشنهاد می‌کنم,1
هتل خوبی هست، اما اینجا نمانید مگر اینکه براتون اهمیت نداشته باشه که فکس هاتون رو به موقع دریافت نکنید، یا اینکه تلفن‌ها تون اشتباها به اتاق دیگری وصل بشه (که تصادفا فردی هم نام با شما در اونجا باشه) بهتر است در هتل آتن بمانید!,1
ولی اتاقمون تلویزون نداشت!!!,0
من اولین بار بود که این هتل رو میرفتم.,0
این هتل رو توصیه می‌کنم به ویژه برای مکانش,1
نکته را فراموش نکنید ...,1
اصلا خواب راحتی نداشتیم همش رفت و امد ماشین الات ازرده خاطرمون میکرد و دود و بوی بدش حالمون رو خراب میکرد,0
اگر می خواهید آرامش بخش ترین و شگفت انگیزترین تعطیلات را داشته باشید ، به هتل ماریانا بروید,1
جمع بندی: با توجه به اینکه من با فاصلۀ دو ماه هتل داریوش و مارینا رو تجربه کردم اگر به دنبال یک هتل لاکچری با اتاق‌های خفن و منظره‌ی خوب و امکانات و غذای هتل پنج ستاره هستید داریوش قطعا گزینۀ بهتری خواهد بود ولی اگر قراره وقتتون رو بیشتر بیرون از اتاق سپری کنید و دسترسی به ساحل براتون مهمه مارینا گزینۀ بهتریه.,1
در مجموع خوب بود و توصیه میکنم,1
کارت اتاق ما ٢ بار شارژش تموم شد که هر بار ١ ساعت پشت در اتاق معطل شدیم.,0
پیشنهاد من به هر کسی که هتل پردیسان را رزرو کند: اگر قیمت پایین می خواهید ، خارج از قسمت های لوکس بمانید زیرا به هر حال باید هزینه پارکینگ را بپردازید ، یا پول بیشتری خرج کنید و در مکان زیباتر اقامت داشته باشید!,1
اگر به دنبال یک هتل خوب و تمیز هستید، این مورد برای شما مناسب نیست!,1
غذاش خوب بود و موقعیت مکانیشم عالی هست به همه جا نزدیکه ولی اگر میخایید بریید این هتل سوییت ساحلی نگیرید همون اتاقای هتل فک کنم بهتر باشه.,1
هتل بسیار خوبی بود من این هتل رو به همه توصیه میکنم و پولی رو که پرداخت میکنید واقعا در برابر امکاناتش ارزش داره,1
هتل نزدیک دریاست.,0
هتل در حد دو ستاره است.,0
ما اتاق پرزیدنت رویال رو رزرو کرده بودیم که واقعا محشر و زیبا بود.,0
جنگل اطراف و فضای باغ هتل بسیار آرامش بخش است.,0
از تخفیفات راضی بودم.,0
آبجو در هنگام سرد بودن مشکلی ندارد ، بشکه بوبا را فراموش نکنید ، و همیشه یک متصدی بار بسیار خوشحال و مهربان وجود دارد تا شما را به آنچه می خواهید برساند.,1
من به دوستان توصیه‌اش میکنم چون خودم لذت بردم.,1
فضای اطراف هتل مثل حیاط و خیابان‌های اطراف به دلیل باغ هایی که در نزدیکی هتل بودند خیلی باطراوت و خوش آب و هوا بود.,0
من برای سه شب این هتل رو گرفتم و با هزینه بیشتر اتاق vip رو به دریا رو رزرو کردم، ولی وقتی وارد شدم دیدم رو به خرابه‌ها هست و در انتهای تصویر یه دریای کوچیکی معلومه، از طرفی گاز آشپزخانه کار نمیکرد، پر از کابینت بود اما کاملا خالی و فقط چند تا لیوان و قاشق داشت، چای ساز هم نبود و یه فلاسک فقط داشتن، مسواک و خمیر دندون هم که جزو اکسسوار نبود …تشک‌ها هم که مث سنگ بودن.,0
فقط امیدوارم که به آنجا بروید و یک اتاق را اقبل از افراد دیگر رزرو کنید!,1
صبحانه چندان جالب نبود ولی یک مغازه پن کیک فروشی پایین هتل بود که توصیه‌اش می‌کنم,1
در مجموع به نظرم به جای هزینه کردند برای این هتل می‌توانید سوییت ارزان‌تری در همان اطراف یا رامسر بگیرید و با یک هزینه اندک یک روز با تلکابین به این پارک جنگلی سفر کنید و از فضای مجموعه و امکاناتش لذت ببرید اینجوری هم از مجموعه استفاده کرده‌اید و هم هزینه‌ی زیاد اتاق‌های گران با ویو بی استفاده را پرداخت نکرده آید.,1
توصیه میکنم هتل رو ممنون (یکم گرون هست فقط),1
دسترسی مناسبی به بازارهای قشم داشت.,0
در کل همه چی خوب بود و ما راضی هستیم از سفرمون:),0
قیمتش مناسبه ولی برخورد یکی از کارکنا زیاد خوب نبود و بهش یه چیزی میگفتیم خوب جواب نمیداد.,0
کارکنان دم در هتل خیلی خوشرو و مهربان بودند.,0
اما در مجموع استفاده از این هتل رو سفارش می‌کنم.,1
ما ۳ شب اقامت داشتیم و بسیار لذت بردیم.,0
برخورد پرسنل هم خوب و منطقی است.,0
همچنین به یاد داشته باشید که اتوی مسافرتی خود را بیاورید زیرا هتل ندارد.,1
برای استراحت و تجربه محیط ارام و استفاده از منظره جنگل خیلی خوب بود,0
کیفیت صبحانه خوب بود.,0
عالی خوب بود توصیه می‌کنم,1
من در اینجا برای سفرکاری اقامت دارم ، اما اگر پول خودم بود ، ممکن است قبل از رزرو در مورد آن تحقیق کنم.,1
هتل از نظر اتاق و سرویس بهداشتی در حد هتل ۲ ستاره هست.,0
من روزهای ۲۵ - ۲۶ - ۲۷ آذر ماه در این هتل اقامت داشتم.,0
سیستم تنظیم حرارت دستگاه تهویه کار نمیکرد و فقط در دو حالت روشن و خاموش بود، بطوریکه با روشن کردن آن اتاق بسیار گرم و با خاموش کردنش اتاق یخ میکرد.,0
اگر انتظار هیچ نوع خدماتی ندارید ، این هتل ها را رزرو کنید اما مطمئن شوید که چه می گیرید زیرا آنها ساختمان سوم قدیمی را نیز در خیابان دارند که کمی راحت تر  است از این جهت که لازم نیست سه بلوک چمدانهای خودتان را حمل کنید.,1
به هیچ عنوان این هتل رو توصیه نمیکنم از هر نظر جالب نیست خصوصا نظافت و کیفیت غذا,1
برای داشتن بهترین خرید مجبورید از بازار جدید استفاده کنید.,1
ما آن را به هر کسی که از شهر بازدید می‌کند بسیار توصیه می‌کنیم.,1
- در نهایت هم من فکر می‌کنم در کمال وقاحت این هتل یک سری از اتاق‌هاش رو صرفا به مسافرین خارجی کرایه می‌ده، به طوری که برای رزرو سوئیت‌ها در حالی که از مهر تا دوماه آینده پر بودن من برای عید سوال کردم که پذیرش هتل پاسخ دادن که از برج هفت تا پایان فروردین به صورت کامل این اتاق‌ها رزرو شده!,0
با صدای مهیب کشیدن کرکره‌های قدیمی مغازه‌ها از خواب میپریدیم و به سختی دوباره خواب میرفتیم.,0
هر کاری می کنید ، در این هتل نمانید.,1
بنابراین توصیه نمی‌کنم که این هتل رو انتخاب کنید,1
مشکلات قبلش رو برطرف کرده بودن و در حال حاضر مشکل خاصی برای اقامت نداره.,0
هتل در خیابان های فرعی 5 دقیقه پیاده تا خیابان اصلی زند با ایستگاه مترو دروازه دولت فاصله دارد -بنابراین از طریق مترو به راحتی به سایر نقاط شهر دسترسی خواهید داشت.,1
اگر هر هتل ۵ ستاره‌ای رو در آمستردام رزرو کرده‌اید آن را کنسل کنید,1
در رزرو کردن این مکان شک نکنید,1
واقعا بد بود.,0
با وجود صبحانه مجانی این هتل، اصلا اینجا رو پیشنهاد نمی‌کنم,1
پنجره اتاق ما رو به خیابان بود و با توجه به ریلی بودن آن مقداری از صدای خیابان را رد می‌کرد.,0
خیلی سروصدا زیاد بود و آرامش رو ازمون گرفته بود ولی غذاهاش خدا رو شکر خوبه و خوشمزه است.,0
دیوارها تمییز نبودسطل دستشویی خراب بودکه چند باراعلام کردیم اما تاثیری نداشت اتاق ما سرد بود که گفتند تا ساعت ۸ شب سیستم قطعه که آخردست با اصرار ما هیتر اوردند.,0
نقاط قوت: ناهار بوفه متنوع و باکیفیت.,0
توصیه می کنم صبحانه را در یکی از کافه های محلی سرو کنید که با یک سوم قیمت صبحانه رستوران میتوانید این کار را انجام دهید.,1
به نظر می رسد هیچکدام از آنها به خودی خود یک دربان نیستند، و هیچ کدام  هم به ما گوشزد نکردند که برای شام، رستوران را رزرو کنیم، بنابراین حواستان به این جزییات هم باشد.,1
بوفه‌ی سوییت‌ها شارژ نمیشن و باید خودم خرید میکردم و آب معدنی و … میخریدم.,0
اگر شما دقیقا لازم دارید که مستقیما از خیابانی که از میدان اتحاد می‌گذره باشید و حتی نمی‌توانید یک بلوک راه بروید (و در این صورت چرا به سانفرانسیسکو می‌روید) – از خیابان بروید.,1
هتل بسیار کهنه است و نیاز به بازسازی دارد.,1
اگه می‌خواهید بیشتر از ساعت ۷ بخوابید یه هتل دیگه انتخاب کنید,1
ما در شهریور ١ شب در این هتل اقامت داشتیم که یکی از بدترین تجربیات ما از هتل‌ها بود.,0
وقتی نوبت ما شد دیدیم زیر فاکتور همه اتاقها یدونه هزینه حوله اضافه کردن.,0
و حتما به رستوران هلندی که بهتون پیشنهاد میدن برید,1
اما زیاد انتظار نداشته باشید.,1
صبحانه خوب بود مخصوصا غذای‌های گرم مثل لوبیا و نیمرو.,0
رستوران هتل هنوز راه اندازی نشده باید از بیرون غذا سفارش دهید یا بیرون غذا بخورید.,1
من واقعاً   این هتل را پیشنهاد می دهم,1
تا قرن بعد از هتل پردیسان دوری خواهم کرد و پیشنهاد می‌کنم از این جای هولناک در بارسلونا دوری کنید,1
هتل زیبا و آرامی بود.,0
فرش و مبلمان نیاز به بازسازی و تعمیرات دارند,1
اتاق ها بسیار تمیز هستند و در هنگام گشت و گذار در شهر در موقعیت مناسبی قرار دارند ، اتاقی های جلوی هتل را درخواست کنید چون دارای بالکن هستند و میتوانید شبانه در بالکن بخوابید.,1
اتاقها نظافت خوبی داشتند.,0
چند تا مارمولک تو اتاق ما بود که گفتیم اومدن گرفتنن.,0
من و همسرم دو شب تو این هتل اقامت داشتیم.,0
اطراف سوییت‌ها که من اقامت داشتم، بوی فاضلاب میومد هنگام رفت و آمد اذیت میکرد این بو و صبح اول صبح که از اتاق وارد حیاط میشدم و انتظار عطر هوای تازه‌ی کیش رو داشتم به شدت تو ذوق میزد.,0
توصیه‌ام اینه این یه طبقه رو هم تغییر کاربری بدین اضافه کنین به تالار,1
لطفاً قبل از رزرو اتاق در این هتل ، این مقاله را بخوانید.,1
ضمن اینکه تنوع صبحانه گرم می‌تواند بیشتر باشد.,1
من از اقامتم خیلی راضی بودم.,0
اولین نکته مثبت که بسیار قابل توجه و قابل تقدیر بود رفتار خوب؛ صمیمی و مناسب پرسنل خوش روی هتل از انتظامات تا لحظه‌ی خروج بود.,0
اتاقها نسبتا خوبه.,0
در سرویس بهداشتی جامایع وجود نداشت.,0
برخورد پرسنل هتل خیلی مودبانه و با محبت بود.,0
پارکینگ خیلی مناسبی داشت برای سفر با خودرو شخصی.,0
برخورد پرسنل خیلی خوب بود.,0
ماشین لباسشویی.,0
من آبان ماه ٩٧ در این هتل اقامت داشتم.,0
سرویس دهی بد.,0
اشتباه نکنید - هتل پردیسان اصلا به درد نمیخورد!,1
این مرکز خرید رستوران های زیادی داشت ، توصیه می شود.,1
استخر خیلی کوچیکه ولی تمیزه!,0
دیر زمانیست ما مشتری این هتل هاست و از آن راضی هستیم,0
از نظر ظاهری خیلی قدیمی شده و شاید تو ذوق بزنه ولی اتاق‌ها تمیز هستند.,0
در حضور ما از یک نفر دیگه هم بخاطر لکه روی بالشت درخواست پول کردند.,0
اگر اتاق کنار خیابان گرفته باشید کمی سر و صدا هست ولی با بستن پنجره‌ها مشکل تا حد زیادی حل میشه چون عایق هستند.,1
اگر به دنبال یک وعده غذایی عالی با قیمت ارزان هستید، رستورانی به نام بروچه دوری رو را امتحان کنید.,1
خیلیها را دیدم که واسه یکشب اومدن.,0
کرایه تاکسی از هتل تا فرودگاه معمولا ۴۸یورو است بنابراین اگر می‌خواهید صرفه جویی کنید با مترو برید,1
کیفیت غذا و صبحانه عالی بود اما قیمتها خیلی بالاست.,0
صبحانه ش جا داشت که بهتر بشه مثل رفتار کارکنانش که باید روش کار کنن.,1
اگر 20 دقیقه سفر با قطار برای رسیدن به شهر براتون اهمیتی نداره ، اقامت در اینجا با اقامت در شیراز فرقی نداره.,1
بنابراین اگر انتظار دارید که در زمستان در هتل ماریوت سونا داشته باشید، فراموشش کنید!,1
از اینجا ازشون تشکر میکنم و به همه پیشنهاد میدم برای سفرشون به شیراز این هتل رو انتخاب کنین قیمت خوب و مناسب و اتاق‌های تمیز و مرتبی داره.,1
من مرداد ۹۸ در این هتل اقامت داشتم.,0
پولکر رو برای صبحانه پیشنهاد می‌کنیم,1
خیلی هتل خوب و با کیفیتی هست.,0
مثلا سقفش آب میداد.,0
مانند دیگران که قبلاً این کار را انجام داده اند ، من کافه مرجان را برای عنوان صبحانه توصیه می کنم و همچنین یک فروشگاه اغذیه فروشی 24 ساعته عالی در خیابان سوم وجود دارد.,1
قبل از تحویل اتاق برایمان در لابی، آبمیوه تازه آوردند و بسیار حس خوبی را در آن لابی بزرگ منتقل کرد.,0
کارکنان بسیار باما همکاری کردن و با توجه به اینکه زمان تحویل اتاق ساعت ۲ بود ساعت ۱۲ اتاق رو تحویل دادن که برای ما که بچه کوچیک داشتیم بسیار ارزشمند بود رفتارشون.,0
وقت کافی اختصاص بدید چون که متعجب خواهید شد که برای هر کدوم چقدر وقت صرف کرده‌اید,1
ابتدا به ما اتاق ۲تخته جدا دادند که خوب نبود، ولی فردا اتاقمان را عوض کردند و ۲تخته چسبیده دادند که تمیزتر و نو‌تر بود.,0
بهتره بهشون بگید که سرویس رو قطع کنند یا اینکه با صورت حسابی که بهتون خواهند داد شوکه می‌شید,1
صبحانه کره، پنیر، حلواارده، تخم مرغ و … به صورت سلف سرویس بود تا اینجا مزیتهای این هتل رو ذکر کردیم اما معایبی هم داشت اتاقها بسیار کوچک بود در حدی که در یک اتاق با استاندارد یک تخته هتل دو ستاره سه تخت قرار داده بودند.,0
و اگر می خواهید پیاده روی طولانی کنید حتی می توانید به برج بروید.,1
من خیلی دوست داشتم و حتما باز هم میرم.,0
کارکنان بسیار مودب، صبحانه هم نسبت به قیمتش خیلی خوب بود.,0
پشت هتل که رو به دریاست، با نخل‌ها و سرسبزی‌ها آراسته شده.,0
به این مکان بروید ولی فقط برای خواب برگردید.,1
از لحاظ رفتار و پاسخگویی کارکنان عالی بودن اما سرویس بهداشتی هواکش نداشت و بسیار بوی بد می‌امد همچنی در قسمتی از لابی بوی بد استشمام میشد / اما در کل هتل بسیار خوبی بود.,0
من هر دفعه کیش برم باز هم همین هتل رو انتخاب می‌کنم.,0
نظافت اتاق‌ها به طور مناسب هر روز انجام می‌شد,0
من معمولا نقد نمی‌نویسم، با این حال پس از چنین اقامتی در آخر هفته احساس می‌کنم مجبور هستم به دیگران توصیه کنم پول خود را هدر ندهند و در این هتل اقامت نکنند.,1
در کل اقامت خوبی داشتیم و راضی کننده بود.,0
لطفا به هیچ وجه به این هتل نرید کنار خیابان بخوابید ولی به این هتل کثیف و بد و صبحانه بسیار بد نرید,1
هتل دیگری انتخاب کنید ، این هتل گران قیمت ارزش پولی که خرج می کنین رو نداره,1
این هتل دو ستاره بیشتر نمی‌ارزد.,0
پارکینگ و آسانسور دارد.,0
یک شب در این هتل اقامت داشتیم که متاسفانه اصلا در حد یک هتل ۴ ستاره نیست.,0
ما یک شب اقامت داشتیم و فوق العاده همه چیز خوب بود.,0
اگر خیلی  به سر و صدا حساس هستید ، حتما در پشت هتل اتاق تهیه کنید.,1
اگر بیش از این انتظار نداشته باشید ناامید نخواهید شد.,1
اگر تصمیم به خرید نان و باگت و غیره گرفتید، یک نانوایی چند درب بالاتر وجود داره که درست نزدیک ایستگاه مترو هست,1
یک نکته: پول خردهاتون رو کنترل کنید چون خیلی از خدمه‌ها و راننده‌های تاکسی انعامشون رو قبل از اینکه شما فکر کنید و از پیش میگیرن ,1
هتل با معماری فوق العاده‌ای ساخته شده طراحی داخلی خوبی دارد پیشنهاد می‌کنم در قسمت نوساز هتل که بر روی رستوران‌ها است اقامت داشته باشید هرچند قسمت قدیمی‌تر نیز عالیست.,1
اتاق خدمات نیاز به مدیریت دارد.,1
من و همسرم برای ماه عسل به هتل بین المللی قصر اومدیم.,0
اگر از فرودگاه با قطار (خیلی آسان) به هتل می‌روید، در ایستگاه مرکزی پیاده شوید و چرخ دستی شماره ۲ را بگیرید,1
در حالی که هوا گرم و شرجی بود، هنوز سیستم سرمایش اتاق‌ها راه اندازی نشده بود؛ گفتند پنجره را باز کنید تا هوا خنک شود!,0
اگر می خواهید به بارسلونا بروید ، اینجا محل اقامت است.,1
بنظرم از نظر خود اتاق‌ها و فضای هتل کم و کسری نداره و اتاق‌ها واقعا در حد ۵ ستاره س اما فکر میکنم علت ۴ ستاره بودنش نداشتن امکاناتی نظیر لاندری، استخر، تنوع محدود در صبحانه و … باشه که شاید برای ‌همه مهم نباشه.,0
من سه روز در این هتل بودم هتلی قدیمی و بسیار عالی همه چی داخلش هست ساحل اختصاصی که میتونی شنا کنی و بری تو اتاق دوش بگیری، جای پارک خوب و مسقف داره، صبحانه بسیار عالی و درجه یک، غذاش هم بدک نبود و لی نه عالی، برخورد پرسنل بسیار صمیمی و و بسیار مودب، اینترنت پر سرعت در اتاقها و لابی، جای بازی بچه‌ها و کافه و چای تو محوطه داره، تنها چیزی که ما رو اذیت کرد نظافت اتاقها بود که وقتی بر میگشتی عملا فقط سطا آشغال رو خالی میکردن اونم فکر کنم که خوب توجیه نشده بودن، من این هتل رو توصیه میکنم,1
کارکنان بسیار دلسوز بودند و در هر شرایط بدنبال حل مشکلات بوجود آمده بودند.,0
رفت و آمدش با تله کابینه و موقع چک اوت فقط یکبار به ازای هر نفر هزینه دریافت میشه بابتش.,0
درود یک هفته تو هفته قبل مارینا اقامت داشتم کارکنان ‌ومدیران داخلی خیلی خوب بودن فضای داخلی ومکان هتل عالی بود تنوع بوفه معمولی ولی کیفیت خوب بود راه خروج به سمت ساحل خوب نبود واصلا ساحل دید نداشت,0
من ۱۵ روز در سوییت هتل اقامت داشتم.,0
پذیرش هتل فوق العاده عبوس و خشن تشریف دارد و انگار ارث پدرش رو طلب دارد ۲.,0
استخر نسبتا بزرگ هست و پنجره‌های اون به بازار ونوس اشراف داره، سونا و کجوزی اون هم با کیفیت بود / رفتار محترمانه کارکنان: رفتار کارکنان اعم از پذیرش و خدمه محترمانه بود.,0
مراقب باشید ، اگر از شرکت پارسیان برای حمل و نقل استفاده می کنید ، در زمانبندی دقت کنید، زیرا تا یک ساعت تأخیر دارند.,1
غذاهای سلف سرویسی خوبی داره.,0
 کافه آبشار جای عالی هست که بخواهید هم نوشیدنی خوبی بخورید و هم موسیقی زنده بشنوید در خود هتل هم خدمه خیلی خوش برخورد بودند,1
البته اگه سر شب می‌بود احتمال داشت ماشین‌های متفرقه پارک کرده باشن و نشه جلوی هتل پارک کرد اما اخر شب اوکی بود و نزدیک هتل ۲ تا پارکینگ عمومی بود.,0
هتل تمیز و قشنگیه.,0
بسیار هتل خوب و نزدیک به حرمی بود با پارکینک و مدیریت خوب و صبحانه عالی حتما برید,1
من آدم سخت گیری هستم!,0
اما چون در اسنپ امکان قرار دادن عکس نیست نمی‌تونم اینجا بذارم.,0
هتل اصلا در حد هتل ۵ ستاره استانداردهاش رعایت نشده بود، اگر دنبال آرامش هستید برای استراحت اصلا گزینه مناسبی نیست هتل خیلی شلوغ و دیوارها اصلا عایق مناسبی ندارند، با شکایت‌های مکرر ما در طی یک شب در مورد یکی از اتاق که صدای زیادی داشتن و نذاشتن ما تا صبح استراحت کنیم.,1
سوییت، تمیز و مرتب و دکور زیبایی داشت.,0
قبل از رزرو ، از طریق وب سایت آنها به باشگاه اعضای آنها بپیوندید و واقعا تحت تاثیر قرار میگیرید چون می توانید امتیازات و تخفیف های خوبی نصیبتان میشود.,1
از توصیه من استفاده کنید: پول خود را در هتل اسپیناس (1/2 بلوک دورتر) یا در مجموعه هتل های داریوش خرج کنید.,1
رستوران در فضایی زیبا و با غذاهای بسیار بسیار با کیفیت.,0
این یک هتل بزرگ معاصر هست بنابراین اگه به دنبال هتل ساکت و به سبک اسپانیایی هستید، بهتره دنبال جای دیگری باشید,1
سلام من سه شب هتل داریوش بودم بسیارفضای مناسب وبرخورد خوب کارکنان وازهمه بهتررستوران که صبحانه وناهاربی نظیر غذاهاودسرها ومیوه‌ها و …که همه عالی وبی نقص بود حتما توصیه میکنم تجربش کنین,1
ما را عصرانه هم مهمان کردند که خوب بود آجیل و کیک و نوشیدنی و … اتاق لوکس را گرفته بودیم که انصافا لوکس بود.,0
رفتار پرسنل شیفت شب بسیار گرم و مودبانه بود.,0
اگر اتاق رزرو میکنید ، یک اتاق با ویو مشرف به بالای  شهر را درخواست کنید - من در طبقه 6 در یک اتاق با ویوی مشرف به شهر اقامت داشتم و منظره زیبایی داشتم.,1
با سلام ۴ شب در این هتل اقامت داشتیم واقعا یکی از بهترین هاست محیط بیرونی و داخلی هتل بزرگ و بسیار زیباست شاید بتونم بگم حتی در مقایسه با هتل‌های ۵ ستاره خارجی هم از بهترین هاست.,0
از نظر نظافت اصلا مناسب نبود و فرشی که کف اتاق بود از کثیفی سیاه شده بود و اعلام کردیم که تعویض کنند ولی این کار رو نکردند.,0
انتظار شنیدن سرو صدا از اغلب اتاقها رو داشته باشید مگر اینگه به طور ویژه یک اتاق ساکت خواسته باشید,1
هتل امکانات خوبی نداشت به نظرم.,0
و این یکی از اتاقهایی هست که در کنار یک رستوران خیلی شلوغ واقع شده است (اتاق ۱۱۵) از این اتاق اجتناب کنید یا قرص خواب با خودتون بیارید.,1
