sentence,label
۲- برخورد کارکنان بسیار مودبانه و صمیمی بود ۳- صبحانه خوبی داشت ۴- قیمت مناسبی داشت مخصوصا با رزرو توسط جاباما ۵- حتما به مسافران یزد توصیه می‌کنم که با اقامت در این هتل سفر به یادماندنی داشته باشند.,1
نزدیکی به مراکز خرید صبحانه بسیار بد و افتضاح تمیزی اتاق‌ها خیلی بد نسبت به قیمت اصلا توصیه نمیشود,1
اگر تا الان مثل من از میل نمودن مربای خانگی عالی محروم مانده‌اید، حتما در هتل آنا سراغ مربای بوفه صبحانه را بگیرید، نهار از آبگوشت زعفرانی رستوران میل کنید و تا غروب از استخر در بالاترین طبقه لذت ببرید.,1
صبحانه عالی و خدمات قسمت صبحانه خیلی عالی و خوش برخورد.,0
بزرگترین اشکالی که میشه به هتل گرفت اینه که از حیاط و اتاق‌های مجاور صدا میاد تو اتاق.,1
احتمالا تازه کار باشند.,1
با سلام هتل فردوس در مجموع عالی بود.,0
در کل گول ستاره‌های این هتل را نخورید.,1
بطور کلی به هیچ عنوان این اقامت گاه را توصیه نمی‌کنم.,1
تجربه خیلی خوبی بود,0
بسیار مناسب بود نسبت به قیمت، محیطی آرام و دلنشین با طبیعتی زیبا و دوراز آلودگیهای شهری,0
این هتل پارکینگ نداره و جلوی خود هتل باید پارک کرد.,1
رفتار پرسنل خوب اتاقها تمیز ولی فرش داخل اتاق کثیف.,0
پرده حمام که جداکننده می‌باشد خیلی فضای کمی را جدا میکند.,0
با مرکز شهر فاصله داره ولی اذیت کننده نیست,0
هتل خوبیه ساکت و اروم اما میتونن بهتر کنن هتل رو,1
همه چبز عالی بود فقط اگه موقعیت اتاقها را بشه مشخص کرد و انتخاب کرد بهتر هست عدم امکان انتخاب اتاق در هنگام رزرو,1
بسیار سپاسگذارم.,0
اما اصلا به اندازه ۴ ستاره خدمات رسانی ندارد.,0
در کل اگه این موردها هم برطرف بشه هتل بسیار بهتر میشه.,1
مثل همیشه همه موارد خوب، به خصوص برخورد مدیریت و پرسنل,0
انتظاری فوق العاده نداشته باشید ولی دسترسی به ساحل و فضا سازی عالی باعث اقامت دل نشینی برای ما شد.,1
با تشکر از پرسنل و مدیریت محترم هتل و همچنین جابامای عزیز,0
همه چیز خوب بود ولی بهتر بود صبحانه متنوع‌تر باشه,1
بنده جهت سفر کاری به کاشان مسافرت کردم.,0
اقامتگاه دارای این مشخصات است: فضای دنج و در یک محیط کاملا ازاد و بدون هیچ گونه شلوغی به عبارتی موقعیتی برای یک استراحت عالی با دید به ‌دریا و طبیعت بسیار محشر صاحب اقامتگاه رضایت مسافران را برآورده می‌گرد مناسب برای افرادی که دوس دارند در خارج از محیط کاری ‌و در یک جو کاملا ازاد و رها باشند بدون‌مشکلات کاری متاسفانه چون در اخر جزیره هس آنتن دهی موبایل به هیچ وجه وجود ندارد و وای فای هم ندارد و مسافر باید تمام امکانات خود را از قبل تهیه کند هرچند صاحب اقامتگاه به مهمانان می‌رسد.,1
درسترسی آسان به مراکز تفریحی و خرید.,0
آروم ساکت مناسب برای تفکر به نسبت خدمات و فضا خیلی نمی‌ارزید,0
کارکنانی خوشرو دارد و برای اقامت پیشنهاد میگردد.,1
کیفیت صبحانه و رستوران خیلی معمولیه که خب از هتل یک ستاره نباید انتظار زیادی داشت.,1
و تنها از نظر هزینه‌ها به یک هتل تاپ پنج ستاره شبیه هست: متاسفانه بشدت نیازمند آموزش مشتری مداری و سرویس دهی در سطح هتل‌های تاپ دارند.,1
اتاق با دید بسیار خوب و زیبا,0
پارکینگ هتل برای پارک ماشین جای مناسبی نداست.,0
این هتل اسمش سه ستارست.,0
جاهای دیدنی اطرافش نیست همش باید داخل کلبه بمونین.,1
محیط بسیار دوست داشتنی … رفتار بسیار خوب با میهمانان … اتاق‌ها تمیز و راحت … امکانات در حد مطلوب و کاملا رضایت بخش … اقامت در این اقامتگاه را حتما پیشنهاد میکنم …,1
در کل نسبتا هتل خوبیه ولی اگر به امکانات هتل اضافه می‌کردند خیلی بهتر بود چون یک سری از امکانات برای هر هتلی لازم که متاسفانه در اینجا نبود یکی از این معضلات نبودن جایی برای گرم کردن غذا و نبودن کلید کولر داخل اتاق که آدم بتوان هر وقت می‌خواهد روشن و هر وقت می‌خواهد خاموش کند اگر این دو مسئله که تو همه هتل‌ها درست هست اینجا هم حل بشه به یه مکانی بسیار خوب تبدیل می‌شود دارای محیطی بسیار خوب دارای پرسنل زحمتکش بسیار خوب دارای محیط و منظره بسیار عالی واقع شده در بهترین جای گلپایگان است,1
نظافت خوب و برخورد خوب بود ولی پارکینگ طوری بود که حتی گاهی وسط صبحانه مجبور بودیم برویم ماشین را جابجا کنیم که مزاحم دیگری بود بنابراین خیلی روی پارکینگ حساب نکنید داخل اتاق چای ساز وجود ندارد که در مقایسه با هر هتلی کمی عجیب بود شارژ روزانه اب معدنی وجود نداشت و تماما پولی بود که در هیچ جا من چنین چیزی ندیده بودم تنوع صبحانه بسیار پایین بود و حتی پنیر معمولی سر میز نبود.,1
با سلام احتراما، با توجه به هزینه کمی که هتل دریافت مینماید قاعدتا نمیتوان انتظار زیادی داشت لکن از نظر اینجانب دو مورد بسیار حائز اهمیت میباشد که خدمتتان عرض مینمایم، امیدورم در جهت رفع آنها اقدامات مقتضی صورت گیرد: الف) سرمای بسیار زیاد اتاق: با توجه به اینکه سقز جزئ مناطق سردسیر میباشدو میبایست در زمانهائی که تغییرات آب و هوائی ناگهانی رخ میدهد بتوانند این امر را مدیریت نمایند ب) کیفیت بسیار بسیار پائین تشکهای هتل بوده که متاسفانه با سرو صدای زیاد همراه میباشد با تشکر,1
یک کلام بگم برید پشیمون می‌شید.,1
از انتخابم بسیار راضی بودم و به سایر دوستان توصیه میکنم اقامت اینجا رو با هزینه مناسب و کیفیت خوب از دست ندهند.,1
تنوع صبحانه خیلی کم بود و راجع به تمیزی اتاق‌ها کمی توجه بیشتر شود.,1
از همه مهمتر برخورد دوستانه پرسنل هتل و مابقی هم مثل سری قبل عالی ندارد,0
فقط از رستوران هتل راضی نبودم که قیمت هاش بالا بود و خیلی غذاها را نداشت و سعی داشتند هر جی خودشون میخوان بهت پیشنهاد بدن,1
جای پارک مناسب وجود داشت.,0
شاید تنها مزیت هتل نوساز بودن ان بود.,0
برای کسانی که مجردی و تجاری به اصفهان با اتوبوس سفر میکنن.,1
(دوجداره بودن پنجره‌ها قابل تامل است!!!) در بدو ورود به اتاق، مشکلات زیادی نظیر لامپ سوخته و سشوار خراب وجود داشت.,0
شاید بهترین موقع برای رزرو این هتل محرم و صفر باشد,1
هتل عالیست در صورت اضافه شدن امکاناتی مثل ساعت دیواری سشوار و اتو، مهر و جانمازی و جهت قبله در هتل بسیار بهتر از قبل خواهد بود و قطعا از انتخابهای بعدی ما در صورت سفر به رامسر این هتل خواهد بود ضمنا استخر بسیار زیبا و تمیزی داشتند از مدیریت و کارکنان هتل به خاطر فراهم کردن شرایط ارام برای مهمانان کمال تشکر را دارم,0
ازتمامی پرسنل خوب این هتل ممنونیم و به دیگران پیشنهاد میدهیم که این هتل رو برای اقامتشون درنظر بگیرند,1
من همین الان تو این هتل هستم و پیشنهاد میکنم اگه دنبال جای خیلی خاص نمیگردید و براتون مهمه که با هزینه کم جای تمیز و در عین حال مدرن و تازه ساز انتخاب کنید حتما اینجا رو بهتون توصیه میکنم.,1
اگه به این شهر زیبا سفر کردین به شدت این هتل رو به شما توصیه می‌کنم.,1
اتاق‌ها نیاز به باز سازی و رسیدگی دارند مخصوصا سرویس‌ها,1
صدای سالن و همسایه‌ها به راحتی منتقل می‌شد و عایق صوتی نداشتند.,0
با مبلغی که برای ناهار هتل باید بپردازید به راحتی می‌توانید در جاهای دیگر غذای بهتر و با کیفیت‌تری میل نمایید.,1
در یک اتاق دو تخته یک پریز آزاد بود که در نوع خودش یک کمبود برای اتاق به حساب می‌آید ما در طبقه چهارم ساکن بودیم و اوایل صبح که خواب بودیم سروصدای زیادی داخل اتاق میومد که ناشی از نظافت اتاق‌های دیگر بود که باید برای این هم چاره‌ای اندیشیده بشه پارکینگ محدود به جز این موارد مشکلی وجود نداشت و انتظارات از هتل یک ستاره را براورده میکند …,1
نسبت به پولی که دادیم خوب بود.,0
این هتل را برای ماندن با خانواده توصیه نمیکنم.,1
سلام عزیزان لطفا پولتان را دور نریزید هتل از لحاظ سرویس دهی و امکانات افتضاح بود و دور از شهر و نزدیک بازار عربها بود لطفا گول قیمت را نخورید مثل ما پشیمان برمی گردید,1
اصلا به کسی توصیه نمی‌شود.,1
پیشنهاد میکنم اتاق بزرگ طبقه اخر رو بگیرید,1
وقتی گفتم این نصف شب میاد توی وسایلم اومدن و یه اتاق دیگه بهم دادن در کل اصلا راضی نبودم و پیشنهاد نمیکنم,1
هتل با امکانات اولیه خوب و تمیز فقط برای خواب خوب هست اگر قصد گشتن در اصفهان را دارید و نمیخواهید در هتل بمانید توصیه می‌شود,1
از هر نطر عالی بود به همگی پیشنهاد میکنم مخصوصا از نطر موقعیت مکانی هتل واقعا دنج و خلوت محل هتل اصلا شلوغ نیست,1
اگر یک هتل با قیمت مناسب برای استراحتی امن و آرام و با محیطی تمیز و بهداشتی میخواهید شک نکنید این هتل آپارتمان بهترین گزینه است.,1
از بابت برخورد پرسنل باید بگم که خیلی خوب بودن، و از نظر تمیزی خوب بود و هتل ساکتی بود به نظرم، اتاق ما که به نظرم خوب بود ولی چون رو به خیابان بود صدا از بیرون زیاد داخل میومد.,0
صبحانه کاملا سنتی ایرانی و خوشمزه و در حد قابل قبول متنوع بود.,0
اما مسافرین رعایت نمیکردن و متاسفانه تذکری هم بهشون داده نمیشد مثلا در آسانسور حدود ۸ نفر سوار میشدن که در زمان کرونا بسیار خطرناک هست و یا در صبحانه چند بار دیدم که مسافرین نان یا مواد غذایی دیگر را با دست بدون دستکش بر میدارند باید تذکر لازم را به مسافرین بدهید و یا برخورد جدی کنید در آخر هم از پذیرایی عالی و برخورد عالی کمال تشکر را دارم,1
پیشنهاد میکنم حتما از هتل بین المللی پارس برای اقامت استفاده نمایید.,1
در ابتدای رزرو هتل اعلام شده تحویل اطاق ساعت ۱۴ و تخلیه۱۲ظهر ولی وقتی ساعت ۱۴به هتل مراجعه کردم با رفتار نامناسب پذیرش و تحویل دادن اطاق در ساعت ۱۷ وبدون اینکه حتی یک عذر خواهی انجام بشه و داخل اطاق کتری برقی و چای قرار داده بودن بدون آب رایگان و بعد از مصرف چای واعلام اینکه چای روز اول تمام شده ااعلام کردن که فقط یکبار شارژ می‌گردد و بایت هر وعده چای ۶۰۰۰تومان باید پرداخت گردد و روز آخر هم که اطاق رو تحویل دادم گفتم که در ورود با تاخیر اطاق گرفتم امکان استفده در چند ساعت رو دارم اعلام کردند که نیم بها محاسبه می‌گردد.,0
اگر به دنبال محیطی تمیز، خانگی و آرام هستید حتما فرصت اقامت در این محیط روستایی و تجربه غذاهای لذیذ آن را از دست ندهید.,1
من از نظر موقعیت و امکانات هتل راضی بودم ولی از لحاظ برخورد پرسنل اصلا البته رفتار پرسنل رستوران عالی بود ولی بقیه پرسنل خدماتی و رسپشنها باید یه دوره توجیهی رفتار با مشتری بگزرونن یا رفتار پرسنل هتلهای درجه ۱ رو ببینن تا جایگاه واقعیشونو یاد بگیرن,1
هتل خوبیه اما برای توریست‌ها جاش خیلی بده انتهای شمال شهره و خیلی از مکان‌های توریستی دوره حتی با ماشین هم خیلی طول میکشه برسی بدتر اینکه روی یک تپه قرار گرفته و حتی نمیتونین بدون ماشین از هتل بیرون بیاین دور و برش هیچ مغازه‌ای نیست تنها نکته مثبت اتاقها هستن که تازه اونها هم بهترین نیستن به نظر من هتل اسپیناس خلیج فارس خیلی بهتره هم اتاقهاش و هم موقعیت مکانیش,1
الف) برخورد پرسنل پذیرش خوب بود.,0
با سلام ما چند شب مهمان این خونه بومگردی بودیم، نسبت به قیمت و اینکه شما دارید وارد یک خانه بومگردی میشید نمره قابل قبولی بهش میدم، البته دوستانی که ذهن هتل دارند باید بهشون بگم توقع زیادیه که پول بومگردی بدهند ولی انتظار هتل داشته باشند.,1
ج) صبحانه اصلا تعریفی نداشت؛ خوراک لوبیا قابل خوردن نبود.,0
امکانات رفتنن به مرکز خرید بیشتر باشد,1
فقط ویوی هتل و موقعیت مکانی اون از بیرون جذاب بود نباید عمر زیادی از این هتل گذشته باشه ولی فکر می‌کنم با این فرمونی که مدیریت هتل پیش میره دو سه سال دیگه تعطیل بشه.,1
اصلا بدرد نمیخورد,0
چه ایرادی داره که برای تعمیرات و به روز آوری امکانات هتل، مدتی هتل را تعطیل کنند بعد که حاضر شد مجددا در معرض عموم قرار بدهند برخورد مدیر هتل عالی بود.,1
در مورد نظر سنجی هم بگم که فقط برخورد کارکنان هتل مناسب بود و هیچ مورد دیگری امتیاز نداده که شامل امتیاز منفی هم میشود,0
کنار دریا بودن مجموعه اینجا در واقع مسافر خانه هست نه هتل، خدمات روم سرویس وجود ندارد، براى گرفتن نوشیدنى با پذیرش تماس گرفتیم، گفتن خودتون باید بروید از سوپر مارکت یا کافى شاپ محوطه بگیرید.,1
از نظر نظافت واقعا با هتل‌های ۵ ستاره برابری میکنه.,0
برای پارک ماشین هم هیچ مشکلی ندارید، و شبها هم یک محمد آقای نازنین تا صبح مراقب ماشینتان هست.,1
از شرایط اقامتگاه راضی بودم و همه چی خیلی خوب بود.,0
این هتل آپارتمان رو به دلیل استاندارد بالایی که از نظر نظافت داره و همچنین اهتمام فرآوان آقای شیرزادی مدیر محترم هتل در رفتار مناسب با زوار حضرت رضا (ع) پیشنهاد میکنم.,1
اما کیک نسکافه کافی شاپ عالی است، این قدر خوشمزه بود که ما دو بار سفارش دادیم.,0
از نظر موقعیت مکانی بی نظیر است.,0
جوجه‌ها تقریبا سوخته با حجم کم و کباب برگ بیشتر لاستیک بود تا کباب/ میز اردور هم بیشتر مواردش تمام شده بود مثل سوپ و سالاد و … ولی متاسفانه شارژ نمیکردند و هزینه کاملشو از ما گرفتن.,0
روز پنجشنبه که همه جا شلوغ بود جای خالی داشت واقعا به درد این کاروانیها که میخوان مسافر ببرن میخوره به نظر من باید از طرف جابا ما برسی بشه وبه کاربران اطلاع رسانی بشه.,1
به دیگران نیز توصیه می‌شود,1
قیمت مناسب-قرار گیری در بافت قدیمی شهر- برای من کوچه هتل پارک حسی نوستالژیک داشت ترافیک,0
قبل از رزرو اجازه بازدید از اتاق را نمیدهند و وقتی وارد اتاق شدین متوجه میشین که گزینه‌های بسیار بهتری هم با همین مبلغ وجود داشته است.,1
وان حمامش قدیمی بود.,0
نه اینکه مثلا نیمرو یا املت مبلغ جداگانه داشته باشد.,1
که در ابتدا به ما اتاقی بیرون درب هتل دادن که البته از راهروی هتل راه داشت.,0
بهتر بود از خانمها برای رسپشن استفاده میکردید,1
رفتار بعضی از هتل‌های کرمانشاه زمانی که متوجه میشدن قصد داریم از اسنپ تریپ رزرو کنیم اصلا خوب نبود و میگفتن اتاق خالی نداریم یا رزرو نمیدهیم ک واقعا جا داره اسنپ تریپ این موضوع را پیگیری کنه.,0
ما دوبار غذا سفارش دادیم ک خوشمزه بود ولی خوردن غذا توی اتاق کمی سخت بود چون میز اتاق کوچک بود,0
بسیار خوب و تمیز و حتما پیشنهاد میکنم تبریز فقط این هتل,1
ما از صبحانه استفاده نکردیم بنابراین در این خصوص نظری ندارم ولی در مجموع با توجه امکانات و قیمت گزینه خوبی برای اقامت هستش هتل پارسیان کوثر رو پیشنهاد میکنم.,1
مینی بوس نفری ۱۰۰۰ تومان و تاکسی دربست ۱۰۰۰۰ تومان فاصله‌اش تا اسلحه تفریحی و مراکز خرید و مرکز شهر با مینی بوس حدود ۱۰ الی ۱۵ دقیقه بود.,0
این هتل هتلی خوب در شهر قشم است.,0
پذیرایی صبحانه ضعیف هست.,0
یک نکته منفی که به چشم میخوره در هتل اینه که موکت‌های لابی طبقات اصلا تمیز نبود و این موضوع برای یک هتل خوب بسیار بده,0
اتاقهای کوچک و قدیمی دارد که بیشتر به هتل سه ستاره می‌خورد، اما لابی و رستوران قابل قبول است، مزیت این هتل لوکیشن و نزدیکی به آبگرم هتل رویال پارک است,0
نظافت روزانه خیلی خوب است و البته گاهی زیاد تماس میگیرند که بپرسند نظافت لازم دارید یا خیر.,1
هتل اصلا ستاره نداره الکی هست هتل آپارتمان هست استخر و سوتا تعطیل هست کار نمی‌کنه غذا‌ها افتضاح من صبح رسیدم اصلا برخورد کارکنان جالب نبود.,0
در مجموع رضایت مارو جلب کرد و پیشنهاد میکنم برید.,1
کاملا زاینده رود رو تحت دیدگاه داره.,0
که خب البته با توجه به یک ستاره بودن هتل انتظار بیشتری هم نباید داشت.,1
پیشنهاد میکنم که تشک‌های فنری را تعویض نمایند چون فرسوده شده‌اند.,1
دستگاه آب جوش داخل اتاق است و سطح تمیزی و برخورد کارکنان خوب و قابل قبول است.,0
حداقل انتظاری که از یک هتل میشه داشت، سرویس بهداشتی و تخت خواب مناسبه که این هتل هیچکدام رو نداشت.,1
و در نزدیکی هتل رستورانی به نام عمارت وجود داره که اگه اهل غذاهای سنتی هستین این رستوران رو هم پیشنهاد میکنم.,1
ما سه اتاق رزرو کردیم و دو شب در هتل اقامت داشتیم.,0
ما خیلی کوتاه آنجا بودیم.,0
اصلا پیشنهاد نمیکنم برید.,1
سرویس دهی و نظافت خوب بود.,0
آخرین بار که به این هتل رفتم بسیار شرایط اقامت نامطلوب بود، از جمله نظافت که حتی ملافه‌ها کثیف، اتاق مملو از پشه ومامولک و حموم بسیار کثیف.,0
البته روز مشکلی نیست اما برای شام اگه ماشین نباشه ممکنه اذیت بشید,1
توصیه می‌کنم به جای اقامت در هتل‌های مایوس کننده کاشان در این هتل اقامت کنید.,1
فقط خانه داری باید سرویس را افزایش دهد.,1
مناسب برای اقامت افرادی که برای کار به این شهر سفر میکنند,1
اتاق‌ها کوچک و قدیمی بود.,0
خانه داری هتل هم خوب بود.,0
متاسفانه مسئولین مربوطه اعتراضات را پیگیری نمی‌کنند این کار درستی نبود.,0
همیشه از همین هتل استفاده می‌کنم,0
خیلی تمیز و با دسترسی عالی است.,0
برخورد مدیریت، طراحى به نسبت هتل ٥ ستاره ضعیف است، صبحانه به نسبت هتل ٥ ستاره کافى نیست,0
صبحانه میتونست بهتر باشه,1
می‌تواند بهتر باشد.,1
ما به مدت سه شب از تاریخ ۲۶ تا ۲۹ دی در این هتل اقامت داشتیم و بسیار راضی بودیم و حتما این هتل به دیگران توصیه میکنم.,1
هتل دنج و ساکتی بود محیط خوبی داشت راضی بودم ازش,0
فضای سنتی و بسیار خوبی داره و چون ما ماه رمضان رفتیم آخر شب هم برنامه موزیک زنده داشتند.,0
پیش از هرچیز توجه کنید که آسان هتل آپارتمان است و امکانات هتل مثل رستوران مستقر، استخر، سالن ورزشی و غیره را ندارد.,1
دستشویی تمیز بود.,0
پیشنهاد می‌شود با هتل هماهنگ کنید هم صبحانه بوفه ارائه دهد و هم اینکه وضعیت گرمایش و سرمایش را اصلاح کند در این صورت هتل قابل پیشنهاد به دیگران خواهد بود و خود ما دوباره استفاده خواهیم کرد.,1
برخورد کارکنان خوب و مودب بودند معمولا تلفن داخلی جواب نمی‌دادند موکت کف پر از لکه بود پیشنهاد دادم به علت کرونا مثل خیلی جاها جلو در ورودی یک ظرف حاوی مواد ضد عفونی قرار داده شود که قبل از ورود کف کفش‌ها ضد عفونی شود ولی تا زمانی که در هتل بودم اتفاقی نیوفتاد,1
این هتل از لحاظ قیمت و منظم بودن خوب بود,0
در این حد نباید انتظار زیادی داشت.,1
نزدیکی به مراکز تاریخی، فضای زیبای حیاط، تمیزی اتاقها، رفتار دوستانه و صمیمانه پرسنل، وایفای رایگان و قوی، اقامت توریست‌های زیاد، از نقاط قوت این اقامتگاه هست ومن این محل را پیشنهاد می‌کنم.,1
و این سوال که ایا اساسا» مجاز به برگزاری مراسم عروسی هستند هتل‌های جهانگردی در زمانی که مسافر درهتل حضور داره یا خیر؟,1
به هیچ وجه استانداردهای یک هتل پنج ستاره را ندارد نظافت اتاقها ملحفه‌ها ظروف و حتی سرویس بهداشتی چندان مناسب نبود.,0
بسیار تمیز و مرتب بود.,0
۲- برخورد عالی کارکنان.,0
و تمیز بودن …ااین هتل رو پسندیدم …در کل راضی بودم و به بقیه هم پیشنهاد میکنم,1
سلام ضمن آرزوی سفر خوبی برای شما هتل از نظر نظافت عالی و اطاق ما دارای نور مناسبی بود و صبحانه هم خوب بود دسترسی به بافت قدیمی و بازار تبریز نیز بصورت پیاده میسر می‌باشد در کل هتل خوبیه.,0
هتل نوساز بود و بسیار تمیز برخی امکانات مثل خمیر دندان و صابون و دمپایی در اتاق نبود و طبق گفته کارکنان هتل هنوز خریداری نشده بود,0
یه جای معمولی که توریستا ترجیح میدن اونجا بمونن خیلی نزدیک به هشت بهشته,1
در مجموع متوسط بود.,0
در صورتی که به خدمتی نیاز باشد کارکنان هتل در اسرع وقت و به نحو احسن نیاز مسافر را برطرف می‌کردند.,1
برای کسانی که به دنبال بوم گردی هستند مکان بسیار مناسبی و خوبی میباشد.,1
و یه ارامشی که ادم ازش لذت میبره وجود داره.,0
نکته منفی اینکه به علت اعتراض توریست‌ها، صابون از سرویس بهداشتی حذف شده و فقط مایع دستشویی دارند، که بهتر بود صابون و مایع هر دو در اختیار مسافران قرار میگرفت.,1
ما دو شب تو این هتل بودیم، هتل واقعا تمیز بود، کیفیت صبحانه و تنوعش خوب بود پرسنل خیلی کمک رسان بودند,0
هتل زیبا و تمیز و فوق العاده‌ای بود برخورد خوب کارکنان لذت سفر دو روزه من و همسر و پسرم رو دوچندان کرد اگر به محلات میرید حتما اقامت توی این هتل رو در کنار امکانات و صبحانه عالی اش تجربه کنید,1
در ضمن از آسانسور سمت راستی استفاده کنید!,1
اتاقا حالت سنتی چون داره سرو صدا خیلی زیاد بود اونم نصفه شب بچه‌ها خیلی تو حیاط سر و صدا میکردن و اذیت میشدیم به هر حال چون دور تا دور حیا بود اتاقا,0
انتظار می‌رود کیفیت و تنوع صبحانه بسیار بسیار تغییر نماید.,1
رستوران خوب بوده و صبحانه خوب بوده,0
ولی موقعیت مکانی هتل بسیارخوب بود.,0
با توجه به هزینه‌ای که پرداخت می‌کنید هتل خوبی هست.,0
خوب میشد اگه شهرداری منطقشون به یه محله توریستی توجه بیشتری میکرد یا حداقل تذکر میدادن و پیگیری میکردن.,1
دستشویی هاش بو میداد.,0
اگر به دنبال استراحت هستید، پیشنهاد می‌کنم.,1
باید خودتان جهت سفارش بروید متصدی مربوط به رستوران را پیدا کنی و منو درخواست کنی.,1
البته قائمشهر هتل خوبی کلا نداره,0
محیطی عالی با فضای سبز وصف ناپذیر یکی از بهترین مزایای این هتل بود.,0
پرسنل هم تو عید که رفتیم خوب بودن.,0
باتوجه به قیمتی که برای اقامت پرداخت کردم ار اقامتم راضی بودم.,0
برخورد کارکنان خوب بود صبحانه نیز خوب بود حوله‌ها داخل نایلون و کاور نبود و ملحفه نیز کهنه بود,0
مدیریت هتل باید تعداد صندلی بیشتری در حیاط هتل برایه استراحت قراردهد و در آخر اینترنت بسیار ضعیف می‌باشد.,1
اما اینو واسه کسانی میگم که مثد من براشون مهمه کدوم هتل چه مزایایی داره.,1
هر هتلی را باید با در نظر گرفتن موقعیت مکانی آن امتیاز بندی کرد.,1
با توجه به هزینه‌ای که پرداخت کردم خیلی راضی هستم هتل تمیز و مرتبی بود و پرسنل مودب و خوش رفتار بودن اینترنت رایگان داشت ولی خیلی ضعیف بود و اگر یک کتری برقی داخل اتاق بگذارن خیلی خوب است,1
کارکنان خوب و مهربان، صبحانه نسبتا خوب، نیاز به فضاسازی در پشت هتل یا ایجاد پارکینگ، چشم انداز دور اتاقها خوب است ولی چشم انداز نزدیک جالب نیست، شیر آلات دستشویی و حمام بالاتر از سطح یک هتل سه ستاره، وضعیت وایفای تاسف بار، بطور کلی بهترین در منطقه,1
برخورد کارکنان عالی، استخر عالی، غذا نسبتا خوب,0
اینترنت بسیار ضعیف است و ترجیح میدادم از اینترنت همراه استفاده کنم,0
بسیار تمیز بود فضای بسیار زیبایی داشت غذای رستورانش حرف نداشت تازه و خوشمزه منتها نیروی خدماتی هتل کم بود و سرویس دیر می‌دادند ولی من به همگان توصیه میکنم برای اقامت انتخاب کنند,1
پرسنل نیاز به آموزش دارند,1
انتظار برخورد بهتر خانمهای قسمت پذیرش را داشتم.,0
امکانات قدیمی شده و نیاز به روز رسانی دارد.,1
در مورد خود روستا باید بگم بسیار محبط زیبا و آرامش بخشى داره.,0
هتل خوب و اقتصادی.,0
و اصلا در حد هتل‌های چهار ستاره نبود اقامت در این هتل را مطلقا توصیه نمی‌کنم,1
صبحانه هتل هم متاسفانه ضعیف برد اما در کل من سنتی بودن هتل رو دوست داشتم ای کاش این سنتی بودن رو توی دکور اتاق‌ها هم حفظ میکردن,1
حیف هتل به این خوبی که توسط افراد کم تجربه مدیریت میشه.,0
همه چیر این متل خوب بود باستثنا برخورد رسپشن که مناسب نبود.,0
من قبل از اقامت در هتل کلی بطور سفارشی با رزرواسیون هتل تلفنی هماهنگ کردم که اولین سفر منو همسرم بعداز شروع زندگی مشترکمونه اما متأسفانه بعداز ورود به هتل متوجه شدم اتاقی که رزرو کرده بودم نه تنها اون اتاق نبوده بلکه بسیار کثیف و نامرتب بود ضمنا اینکه این هتل مثلا همه جاش میبایست اینترنت میداشت که تا آخرین روز اقامتمون با پیگیری بسیار بنده خبری از اینترنت نبود غذاهاش محدود برای فولبرد و بسیار بی کیفیت بود دسترسی به حرم و اکثر مناطق مورد نظر دور و ضعیف و کارکنان خونسرد و بی خیال بودند خلاصه به هیچ عنوان پیشنهاد نمیکنم,1
(من وگان هستم و با این وجود عدسی و لوبیا فوق العاده بودند) با تشکر از شما و معرفی این هتل به من,0
با سلام و تشکراز راهنمایی کارشناسان ایران هتل، درمدت اقامتم درهتل تماشای کیش برخوردکارکنان درهنگام ورود بسیار عالی بود و در سایرقسمتها و رستوران رضایت بخش و مودبانه بود، غذای رستوران درحدخوب بود و فقط اگرظرفهایی که پس ازشتشو آورده می‌شد خشک بشود خیلی بهتر است، نظافت محوطه وزیبایی آن مناسب بود، وسایل داخل اتاقها کمی فرسوده شده وفرش کف اتاق تمیزنبود، کلید و پریزها دربعضی قسمتها بیرون آمده بود که ازنظر ایمنی و مخصوصا کسی که فرزند خردسال دارد خطرناک می‌باشد که البته با کمی رسیدگی برطرف می‌شود، ولی درمجموع نسبت به هزینه‌ای که می‌کنید امکانات هتل خوب است.,1
قیمت هم نسیبت به هتل خوب است.,0
اتاق پردیس با قیمت همخوانی ندارد و بازسازی نشده.,0
هتل خوبی بود، تنها ایرادی که دیدم نرده نصب شده داخل بالکن اتاقها دارای فاصله بیش از اندازه از هم می‌باشند و برای بچه‌های کوچک خطرناک هستش,0
اقامتگاه سشوار و اطو داشت و لوازم اشپزی هم کامل بود همه وسایل نوبود وهمه جا از تمیزی برق میزد.,0
سرویس بهداشتی خیلی بود.,0
خدمات روم سرویس افتضاح.,0
متاسفانه سیستم سرمایشی اتاق کافی نبود همچنین صدای کولر اتاق‌های دیگه بسیار آزار دهنده بود.,0
۱- رفتار کارکنان از ابتدا تا انتها با نزاکت بود و مشخص است آموزش دیده‌اند ۲- ویلا تمیز بود ۳- درب یک کابینت در اشپزخانه خراب بود که با تنظیم لوله می‌تونست قبل از امدن مسافر درست شده باشد ۴- بخش پذیرش به خوبی پاسخگو بود ۵- پیشنهاد می‌شود حتما امکان شنا در جلوی ساحل هتل برقرار گردد که یک مزیت عالی را برای هتل ایجاد میکند و اسایش ویژه برای مسافران خواهد داشت,1
توی سیستم ثبت شده بود اما مازاد بر ظرفیت مسافر گرفته بودن.,0
حتی به راهروها سر هم نمی‌زدند.,0
